Event	ID	Name			Wwise Object Path	Notes
	1096879491	Play_MC_TakeDamage			\Default Work Unit\MC_WU\Play_MC_TakeDamage	
	1213444204	Play_MC_Roll			\Default Work Unit\MC_WU\Play_MC_Roll	
	1271315640	Play_MC_AttackHitEnemy			\Default Work Unit\MC_WU\Play_MC_AttackHitEnemy	
	1280196573	Stop_AMB_PAD_Blend_LP			\Default Work Unit\AMB_WU\Stop_AMB_PAD_Blend_LP	
	1566142524	Play_MC_PlayerDie			\Default Work Unit\MC_WU\Play_MC_PlayerDie	
	1852516592	Play_MC_Attacks			\Default Work Unit\MC_WU\Play_MC_Attacks	
	2216081418	Play_MC_Presences_Action			\Default Work Unit\MC_WU\Play_MC_Presences_Action	
	2368357634	Play_MC_Footsteps			\Default Work Unit\MC_WU\Play_MC_Footsteps	
	2425283306	Play_FOL_FT_Yule_Walk			\Default Work Unit\BOSS_WU\Play_FOL_FT_Yule_Walk	
	2490489396	Play_AMB_RFX_ForestFar			\Default Work Unit\AMB_WU\Play_AMB_RFX_ForestFar	
	2577559157	Play_SFX_BellRinging			\Default Work Unit\SFX_WU\Play_SFX_BellRinging	
	2760358305	Play_AMB_RFX_ForestMid			\Default Work Unit\AMB_WU\Play_AMB_RFX_ForestMid	
	2929275903	Play_AMB_PAD_Blend_LP			\Default Work Unit\AMB_WU\Play_AMB_PAD_Blend_LP	
	3206799055	Play_MC_Presences_Walk			\Default Work Unit\MC_WU\Play_MC_Presences_Walk	
	3498899374	Play_UI_ClickConfirmation			\Default Work Unit\UI_WU\Play_UI_ClickConfirmation	

Switch Group	ID	Name			Wwise Object Path	Notes
	996959485	SW_MC_FootstepsMaterial			\Default Work Unit\MC_WU\SW_MC_FootstepsMaterial	
	2119059778	SW_MC_TypeOfEnemy			\Default Work Unit\MC_WU\SW_MC_TypeOfEnemy	
	2700451361	SW_MC_FootstepsMovement			\Default Work Unit\MC_WU\SW_MC_FootstepsMovement	
	4054447005	SW_MC_TypeOfAttackHit			\Default Work Unit\MC_WU\SW_MC_TypeOfAttackHit	

Switch	ID	Name	Switch Group			Notes
	916436602	SW_FT_Concrete	SW_MC_FootstepsMaterial			
	2399563152	SW_FT_Dirt	SW_MC_FootstepsMaterial			
	3850745462	SW_FT_Snow	SW_MC_FootstepsMaterial			
	295887543	SW_MC_HitYule	SW_MC_TypeOfEnemy			
	397687435	SW_MC_HitKrampus	SW_MC_TypeOfEnemy			
	2506029772	SW_MC_HitNahagame	SW_MC_TypeOfEnemy			
	303207424	SW_FT_Walk	SW_MC_FootstepsMovement			
	1388451578	SW_FT_Roll	SW_MC_FootstepsMovement			
	2162921054	SW_FT_Run	SW_MC_FootstepsMovement			
	4253136415	SW_FT_Attack	SW_MC_FootstepsMovement			
	1907146023	SW_MC_AttackDistanceHit	SW_MC_TypeOfAttackHit			
	2734195228	SW_MC_AttackMeleeLightHit	SW_MC_TypeOfAttackHit			
	3302953275	SW_MC_AttackMeleeHeavyHit	SW_MC_TypeOfAttackHit			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2274156727	RTPC_PAD_AMB_Transition			\Default Work Unit\AMB_WU\RTPC_PAD_AMB_Transition	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	511596542	SFX_MC_AttackMeleeLightHit_04	.cache\68\{6850ED40-1B90-AAE5-AFB4-E1A7A0A5B5FC}.wem		\Containers\Default Work Unit\MC_WU\MC\AttacksHitEnemy\SFX_MC_TypeOfAttackHit\SFX_MC_AttackMeleeLightHit\SFX_MC_LightHit_Nobody\SFX_MC_AttackMeleeLightHit_04		102496
	517903892	SFX_MC_TakeDamage_01	.cache\6B\{6BE2553A-77BE-D7F1-BF78-91A16EF1C851}.wem		\Containers\Default Work Unit\MC_WU\MC\General\SFX_MC_TakeDamage\SFX_MC_TakeDamage_01		185696
	521308304	FOL_FT_JustSnow_09	.cache\6F\{6F696D29-BFDD-4102-5731-EBDD817889EC}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Justsnow\FOL_FT_JustSnow_09		147296
	522220936	FOL_MC_PRES_Action_07	.cache\D2\{D27F9973-ED31-064C-69C6-72CF0E012CDF}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_07		38496
	522957038	AMB_RFX_Forest_Mid_04	.cache\E8\{E8F1563E-C1CA-5F08-987C-B2A8CC841EC5}.wem		\Containers\Default Work Unit\AMB_WU\AMB\Zone1_Forest\AMB_RFX_ForestMid\AMB_RFX_Forest_Mid_04		608096
	524354383	SFX_MC_Attackdistance_05	.cache\31\{316CAD83-8A64-9CAE-8855-4E04D524FEC7}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackDistance\SFX_MC_Attackdistance_05		416096
	524863978	FOL_MC_FT_RunConcrete_05	.cache\65\{65747A8F-8335-41F0-77FD-EBB96BDF1F26}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_05		24708
	526363489	FOL_FT_JustSnow_13	.cache\3F\{3F1880A5-095D-D255-6269-1D7E9AFC1A3B}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Justsnow\FOL_FT_JustSnow_13		146668
	529905666	SFX_MC_AttackMeleeHeavyHit_04	.cache\7F\{7FD38716-6755-0BD6-221C-39011E40A759}.wem		\Containers\Default Work Unit\MC_WU\MC\AttacksHitEnemy\SFX_MC_TypeOfAttackHit\SFX_AttackMeleeHeavyHit\SFX_MC_HeavyHit_Nobody\SFX_MC_AttackMeleeHeavyHit_04		160096
	530354360	SFX_MC_Attackdistance_03	.cache\92\{9290C648-49B9-EF8E-4F1A-138899EA0C88}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackDistance\SFX_MC_Attackdistance_03		384096
	530854242	SFX_MC_AttakMeleeLight_01	.cache\75\{755415BA-49FA-E394-D2C5-DECB44BB8810}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackMeleeLight\SFX_MC_AttakMeleeLight_01		76896
	536770182	FOL_MC_FT_WalkSnow_15	.cache\8C\{8CE99EF4-4023-6AC1-9163-A938A76575C7}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_15		85620
	545019265	SFX_MC_TakeDamage_03	.cache\07\{076A005F-0E19-B33E-4F1F-06431E665A48}.wem		\Containers\Default Work Unit\MC_WU\MC\General\SFX_MC_TakeDamage\SFX_MC_TakeDamage_03		147296
	550225039	FOL_MC_PRES_Run_06	.cache\AA\{AA364ECF-2ED4-01FC-E73C-E808758342F6}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Walk\FOL_MC_PRES_Run_06		41696
	551424247	FOL_FT_JustSnow_10	.cache\4D\{4D714C9A-8E9C-3816-1FF3-A0835BF2FA32}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Justsnow\FOL_FT_JustSnow_10		150256
	560820039	FOL_MC_PRES_Action_08	.cache\0A\{0A4FA0EB-2C87-23BF-508C-6E0DEF095085}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_08		38496
	561194563	FOL_FT_JustSnow_08	.cache\AA\{AA91B5BB-1723-0294-D141-023CDF68B6AF}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Justsnow\FOL_FT_JustSnow_08		147296
	570903100	FOL_MC_PRES_Run_04	.cache\41\{41D1161B-63FD-24EF-FEF7-8BB67D7FA04D}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Walk\FOL_MC_PRES_Run_04		41696
	579610558	FOL_MC_PRES_Action_02	.cache\38\{387ED32F-EF64-802B-9E52-0F7E0C1CF281}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_02		38496
	599503421	UI_ClicConfirm_02	.cache\3C\{3C9BCDBE-DCEB-55FE-8936-41381180B5EF}.wem		\Containers\Default Work Unit\UI_WU\UI\UI_ClickConfirmation\UI_ClicConfirm_02		460896
	604962401	FOL_MC_FT_RunSnow_06	.cache\69\{6930E7A2-0E42-DC87-ED94-D262D54C2BDE}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_06		64096
	607676485	FOL_MC_FT_RunSnow_12	.cache\C5\{C5E057F7-94AA-C54B-E5A3-61359A7031E7}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_12		64096
	607893173	FOL_MC_FT_RunConcrete_07	.cache\A8\{A8912ED6-BE1A-DA38-5B7F-4FD107F0F422}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_07		24708
	624765908	FOL_MC_PRES_Action_11	.cache\60\{6025F71C-435B-0C27-ACE5-72D793FC65DE}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_11		25696
	625548551	FOL_MC_PRES_Run_03	.cache\65\{6520F371-9313-3586-8CAE-204AADA448A4}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Walk\FOL_MC_PRES_Run_03		41696
	625851457	FOL_MC_FT_RunConcrete_10	.cache\C3\{C38CF7F1-82E8-65AB-DFCF-263534C8286A}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_10		24708
	626318865	FOL_MC_FT_RunConcrete_14	.cache\C2\{C2B2524E-9E82-1F6D-9CC4-2CBBA75051CD}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_14		24708
	631560684	FOL_MC_FT_RunSnow_03	.cache\E3\{E35510F4-FB76-3AB4-6782-7AC00FE46C0F}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_03		64096
	640081363	AMB_RFX_Forest_Mid_07	.cache\F3\{F3F00863-351C-5614-1F3C-D81F0DBCF777}.wem		\Containers\Default Work Unit\AMB_WU\AMB\Zone1_Forest\AMB_RFX_ForestMid\AMB_RFX_Forest_Mid_07		800096
	645044226	SFX_MC_AttackDistanceHit_02	.cache\0A\{0ACD5B9E-47F9-C1B1-BEFE-9284A6AE68FA}.wem		\Containers\Default Work Unit\MC_WU\MC\AttacksHitEnemy\SFX_MC_TypeOfAttackHit\SFX_MC_AttackDistanceHit\SFX_MC_DistanceHit_Nobody\SFX_MC_AttackDistanceHit_02		204896
	653697373	SFX_MC_AttackMeleeHeavy_02	.cache\78\{787D2388-8CED-40C1-F9CB-18F56E554F5D}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackMeleeHeavy\SFX_MC_AttackMeleeHeavy_02		497320
	662958141	UI_ClicConfirm_01	.cache\B6\{B63FAFC9-3AB9-194E-B702-55798DD48AB7}.wem		\Containers\Default Work Unit\UI_WU\UI\UI_ClickConfirmation\UI_ClicConfirm_01		460896
	664596365	FOL_MC_FT_WalkConcrete_16	.cache\7C\{7C09501A-DBDA-6090-0D9F-B65869BBD157}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_16		29550
	673507645	FOL_FT_Yule_Walk_06	.cache\A6\{A65CB8FC-47C9-4F76-A802-B11C3BFA6316}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_06		153696
	675059672	UI_ClicConfirm_03	.cache\B4\{B443EE99-CDFA-1FD0-47C9-7116748B0460}.wem		\Containers\Default Work Unit\UI_WU\UI\UI_ClickConfirmation\UI_ClicConfirm_03		460896
	680860104	FOL_MC_PRES_Run_08	.cache\3F\{3F1167CF-DA6C-0AFE-028C-649BC47DAC20}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Walk\FOL_MC_PRES_Run_08		41696
	687823185	FOL_MC_FT_RunSnow_13	.cache\E7\{E7CD9BF4-BCBC-AD2C-0933-D35B5E6AC48C}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_13		64096
	688956824	AMB_RFX_Forest_Mid_10	.cache\43\{4302787C-DC4B-3C92-0DB1-8FF42DC80EFE}.wem		\Containers\Default Work Unit\AMB_WU\AMB\Zone1_Forest\AMB_RFX_ForestMid\AMB_RFX_Forest_Mid_10		1024096
	700915839	FOL_FT_Yule_Walk_13	.cache\69\{69C5D677-0533-309A-5F32-885FF03688B9}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_13		146668
	702145405	SFX_MC_Attackdistance_04	.cache\73\{739D03C9-57CB-C1C5-E38D-6B6FC1DBAB31}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackDistance\SFX_MC_Attackdistance_04		422496
	710604565	FOL_MC_FT_RunConcrete_02	.cache\B7\{B7FE90E8-5813-B54A-82D5-3C3519C02721}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_02		24708
	720550314	SFX_MC_AttakMeleeLight_02	.cache\E8\{E812B04C-E486-BEED-41B7-467BF913AED8}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackMeleeLight\SFX_MC_AttakMeleeLight_02		76896
	727572224	FOL_MC_FT_WalkConcrete_14	.cache\EA\{EAA20603-BEC3-9286-00CE-C1C3076D573E}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_14		32222
	729356419	FOL_MC_FT_WalkSnow_07	.cache\06\{06A8F5BD-D8A3-1D9C-0C3B-195331088AB3}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_07		85620
	740658667	FOL_MC_FT_WalkConcrete_10	.cache\76\{762DBD9C-0A7B-9B8B-C0A3-76DD5FD6C341}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_10		39208
	756009061	FOL_MC_FT_RunSnow_07	.cache\E1\{E1C89416-CA5B-8811-71AD-7D15AD9593AF}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_07		64096
	759820996	FOL_MC_FT_WalkConcrete_09	.cache\84\{84265A9B-4D30-D9FD-EE0D-4894CD540176}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_09		39208
	761450550	FOL_FT_JustSnow_11	.cache\5B\{5B43539D-BFEE-41EF-8973-F4C4F7058D58}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Justsnow\FOL_FT_JustSnow_11		150256
	784274814	AMB_PAD_Village_LP	.cache\DD\{DDFB7DB7-5F7C-52E3-8EDD-7E05CAC3F2BA}.wem		\Containers\Default Work Unit\AMB_WU\AMB\AMB_PADS_ZONES\AMB_PAD_Village_LP		12480096
	785209016	FOL_FT_Yule_Walk_14	.cache\30\{30CE503D-782B-146D-3DD7-56C8D69425BF}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_14		140896
	793438356	FOL_MC_FT_RunSnow_09	.cache\3B\{3BCA0868-C421-570E-CE82-1D48347BA91F}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_09		64096
	802787763	FOL_MC_PRES_Action_06	.cache\C3\{C3232477-BFC6-9BC2-23C3-264B912910DA}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_06		38496
	803154887	FOL_MC_FT_WalkConcrete_11	.cache\60\{60BBB1D0-FF0F-47E0-B897-599B0C3A2B24}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_11		39208
	806877309	SFX_MC_AttakMeleeLight_03	.cache\37\{372C3490-7A02-630F-8338-ACA086338C8D}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackMeleeLight\SFX_MC_AttakMeleeLight_03		76896
	821121654	SFX_MC_TakeDamage_05	.cache\EE\{EED29B73-C274-60C0-08DE-727B9D30F3F2}.wem		\Containers\Default Work Unit\MC_WU\MC\General\SFX_MC_TakeDamage\SFX_MC_TakeDamage_05		140896
	829079425	FOL_MC_FT_WalkSnow_12	.cache\D1\{D16A2B6E-3F62-DAAE-6EC3-6FA2E256BA09}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_12		85620
	836707253	FOL_MC_Roll_04	.cache\79\{79641836-4A65-B2F3-E0E5-FD6E788371E0}.wem		\Containers\Default Work Unit\MC_WU\MC\General\FOL_MC_Roll\FOL_MC_Roll_04		307296
	842627092	FOL_MC_FT_WalkSnow_14	.cache\2B\{2B4FC9BD-09C9-0998-34F3-990850C7AC8C}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_14		85620
	850160418	FOL_Walk_Gravel _01	.cache\7F\{7F4A204E-7EF0-5B67-3E37-A2EC6FCD4DE5}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Dirt\MC_FT_WalkDirt\FOL_Walk_Gravel _01		22496
	861431005	FOL_Walk_Gravel _03	.cache\C6\{C692E808-A6F9-99D4-7546-A9CE1A2FD98E}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Dirt\MC_FT_WalkDirt\FOL_Walk_Gravel _03		22496
	866946131	FOL_FT_Yule_Walk_08	.cache\0F\{0F43017B-8681-95A7-18BD-113209382774}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_08		147296
	869516618	FOL_MC_FT_WalkSnow_05	.cache\F3\{F36C4094-A6B7-E4D6-7FD2-62BA51AE6BA6}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_05		85620
	870952255	FOL_FT_Yule_Walk_03	.cache\CC\{CCA7A7CB-4E35-E64E-3433-80CBF4F393FB}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_03		147296
	875074251	SFX_RingingBell_03	.cache\50\{5042BD57-6BEE-48D0-D120-7275C83C628D}.wem		\Containers\Default Work Unit\SFX_WU\SFX\SFX_RingingBell\SFX_RingingBell_03		1056096
	877681428	AMB_RFX_Forest_Mid_03	.cache\8C\{8C1439AE-C688-1315-587F-11141DD67EC2}.wem		\Containers\Default Work Unit\AMB_WU\AMB\Zone1_Forest\AMB_RFX_ForestMid\AMB_RFX_Forest_Mid_03		704096
	881044852	FOL_Walk_Leaf_03	.cache\88\{88A0DBAC-2561-EB96-A1DA-662364BB506B}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Dirt\MC_FT_RunDirt\FOL_Walk_Leaf_03		22496
	881365248	FOL_MC_FT_RunConcrete_01	.cache\BC\{BCA160FD-B1AA-EA8A-412A-B88CF11AAC50}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_01		24708
	881747019	FOL_FT_Yule_Walk_04	.cache\19\{195E198B-CBBB-57A4-5C11-C8BF119C75D5}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_04		172896
	898540644	AMB_PAD_Forest_LP	.cache\9D\{9D639BFB-FD47-3B72-3367-C40B77BE396F}.wem		\Containers\Default Work Unit\AMB_WU\AMB\AMB_PADS_ZONES\AMB_PAD_Forest_LP		12480096
	898769014	FOL_FT_Yule_Walk_11	.cache\7C\{7C22EAB4-6AFD-57E1-4A46-0C5DE7E51A7F}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_11		150256
	907063592	FOL_MC_PRES_Action_04	.cache\25\{258047B8-71DD-E11A-09C0-AD1B827D4D19}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_04		38496
	913956106	FOL_FT_Yule_Walk_09	.cache\18\{18748703-0A68-92C1-ACD5-C4E82BAE470F}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_09		147296
	925645536	FOL_MC_FT_WalkSnow_11	.cache\48\{48F69EEF-D312-EC19-0B38-2527B73505FE}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_11		85620
	931222370	SFX_MC_TakeDamage_02	.cache\59\{5960FA99-E205-5D1B-73C3-7D1F5E6267D4}.wem		\Containers\Default Work Unit\MC_WU\MC\General\SFX_MC_TakeDamage\SFX_MC_TakeDamage_02		172896
	932368073	FOL_MC_FT_WalkConcrete_03	.cache\7A\{7A1F1F87-2ABF-7B37-16CF-03E4158FFD38}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_03		39208
	937703334	FOL_MC_FT_RunSnow_11	.cache\F9\{F9A27007-76DA-AD2C-329E-05D7DB3E465D}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_11		64096
	947699993	FOL_MC_FT_RunConcrete_12	.cache\E9\{E99E8375-81E4-F2EC-6AAA-F7FE5765B8E9}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_12		24708
	948011064	FOL_MC_FT_WalkConcrete_01	.cache\B9\{B94D0B83-05C3-A515-F1FE-4304F590E329}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_01		39208
	949098261	FOL_MC_FT_WalkConcrete_04	.cache\B2\{B2BB6A57-91CE-5720-25D8-EEFDB13EB159}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_WalkConcrete\FOL_MC_FT_WalkConcrete_04		39208
	954940189	FOL_MC_PRES_Action_01	.cache\73\{73F66301-6C79-CB37-518B-5A3E185422E2}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Action\FOL_MC_PRES_Action_01		38496
	960767963	SFX_MC_Attackdistance_02	.cache\94\{948A8B76-5142-D701-D895-38F48CB9944C}.wem		\Containers\Default Work Unit\MC_WU\MC\Attacks\SFX_MC_Attack\SFX_MC_AttackDistance\SFX_MC_Attackdistance_02		384096
	979592972	FOL_MC_Roll_05	.cache\0A\{0A3AFCF4-B556-E3E0-F165-3F44C0148A8E}.wem		\Containers\Default Work Unit\MC_WU\MC\General\FOL_MC_Roll\FOL_MC_Roll_05		307296
	983377634	FOL_MC_FT_RunConcrete_03	.cache\49\{4967E3EE-0ABF-852E-65DD-2437B783039B}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Concrete\MC_FT_RunConcrete\FOL_MC_FT_RunConcrete_03		24708
	984720994	FOL_MC_FT_WalkSnow_13	.cache\10\{10090647-E94B-F123-A4AD-88D7B5A406CF}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_13		85620
	990775825	FOL_FT_Yule_Walk_02	.cache\43\{43C4C2D9-D091-DAD6-049A-D7765056FE17}.wem		\Containers\Default Work Unit\BOSS_WU\BOSS\Yule\Footsteps\FOL_FT_Yule_Walk\FOL_FT_Yule_Walk_02		160096
	1002356096	FOL_MC_FT_WalkSnow_02	.cache\DB\{DBF55DCD-2B91-8348-4FF9-FB9E3420387B}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_WalkSnow\FOL_MC_FT_WalkSnow_02		85620
	1003556647	FOL_MC_FT_RunSnow_05	.cache\C0\{C0E1608F-D798-E470-2A2B-34787FD809BA}.wem		\Containers\Default Work Unit\MC_WU\MC\Footsteps\MC_Footsteps_Material\MC_Footsteps_Snow\MC_FT_RunSnow\FOL_MC_FT_RunSnow_05		64096
	1005721163	FOL_MC_PRES_Run_10	.cache\34\{34253375-FA8A-7F71-0ABE-D247174D3179}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Walk\FOL_MC_PRES_Run_10		41696
	1016620596	FOL_MC_PRES_Run_09	.cache\8F\{8FDE88D4-454B-D4AF-5CA6-A71B8A362B5F}.wem		\Containers\Default Work Unit\MC_WU\MC\Presences\MC_PRES_Walk\FOL_MC_PRES_Run_09		41696
	1018237124	SFX_MC_AttackMeleeHeavyHit_03	.cache\64\{6449CE5D-FB82-9D22-5E80-E40726E065C5}.wem		\Containers\Default Work Unit\MC_WU\MC\AttacksHitEnemy\SFX_MC_TypeOfAttackHit\SFX_AttackMeleeHeavyHit\SFX_MC_HeavyHit_Nobody\SFX_MC_AttackMeleeHeavyHit_03		160096
